20081231,"['Tatas', 'Oberois', 'seek', 'CISF', 'cover']",0
20090107,"['Blast', 'kills', 'Refinery']",0
20090112,"['Industries', 'KG-D6', 'may', 'resume', 'oil', 'production', 'Jan-end']",0
20090115,"['Big', 'calls', 'deal']",0
20090122,"['Sensex', 'led', 'Bharti', 'nos', 'eyed']",0
20090122,"['Power', 'posts', '106cr', 'Q3', 'profit']",0
20090206,"['Sensex', 'hovers', 'near', '9300', 'Infra', 'Grasim']",1
20090211,"['Retail', 'goes', 'revamp']",0
20090219,"['Both', 'groups', 'figure', 'Lok', 'Sabha']",0
20090331,"['TDSAT', 'upholds', 'dual', 'technology', 'Communications']",1
20090423,"['GSM', 'goes', 'post-paid', 'Mum']",1
20090511,"['Snapping', 'cables', 'hits', 'BSNL', 'services']",0
20090513,"['Growing', 'reliance', 'quacks', 'causes', 'concern']",0
20090527,"['MF', 'launch', 'Islamic', 'fund', 'Malaysia', 'soon']",0
20090610,"['State', 'washes', 'hands', 'SEZ']",1
20090617,"['Govt', 'asks', 'sell', 'gas', 'Essar', 'Ispat']",0
20090617,"['Centre', 'clears', 'CISF', 'cover', 'refinery']",0
20090622,"['China', 'Mobile', 'denies', 'deal', 'Communications']",0
20090716,"['power', 'consumers', 'pay', 'bills', 'old', 'rate']",1
20090721,"['Capital', 'plans', 'sell', 'stake', 'life', 'insurance', 'biz']",1
20090727,"['Sensex', 'closes', 'flat']",0
20090728,"['Power', 'raise', '20', 'cr', 'fund', 'power', 'projects']",0
20090728,"['Power', 'raise', '20', 'fund', 'power', 'projects']",0
20090730,"['Infra', 'bags', 'bid', 'construct', 'Metro', 'II']",0
20090730,"['Goa', 'soon', 'stop', 'drawing', 'power']",0
20090806,"['Airport', 'gets', 'five', 'projects', 'lease']",1
20090806,"['Power', 'kicks', 'Dadri', 'bid', 'process']",1
20090814,"['Bharti', 'topples', 'Ind', 'top', 'fund', 'bet']",1
20090821,"['MF', 'successful', 'fund', 'house', 'Crisil', 'FundServices']",1
20090827,"['PIL', 'rejection', 'toll', 'bid']",1
20090827,"['Industries', 'wins', 'gas', 'rights', 'cities']",1
20090827,"['Gas', 'wins', 'rights', 'retail', 'gas', 'three', 'cities']",1
20090904,"['Adlabs', 'Films', 'renamed', 'MediaWorks']",1
20090911,"['Gujarat', 'seeks', 'gas']",0
20090924,"['Tata', 'Power', 'battle', 'meters']",1
20090930,"['Air', 'India', 'brings', 'General', 'fleet', 'insurance']",1
20091008,"['Bloc', 'U-turn', 'agri-retail']",1
20091012,"['Garmin', 'Autozone', 'partner', 'launch', 'navigation', 'devices']",1
20091020,['Stadium'],0
20091020,"['gas', 'dispute', 'like', 'war', 'two', 'nations', 'SC']",0
20091023,"['On', 'path', 'self', 'reliance', 'water', 'supply']",0
20091029,"['AC', 'stands', 'Stadium', 'hit', 'among', 'India-Oz', 'ODI', 'spectators']",1
20091105,"['SC', 'judges', 'pull', 'different', 'cases']",1
20091111,"['may', 'sell', 'stake', 'foreign', 'blocks']",1
20091127,"['Communications', 'unveils', 'paise', 'per', 'SMS', 'opens', 'new', 'front', 'tariff', 'war']",0
20091217,"['biggest', 'wealth', 'creator', 'FY', '09', 'Unitech', 'fastest']",0
20091222,"['Advanced', 'systems', 'key', 'self-reliance', 'nuke', 'power', 'AEC', 'chief']",0
20100104,"['proposes', '1.5', 'bn', 'investment', 'KG-D6']",0
20100107,"['SC', 'judge', 'recuses', 'hearing', 'land', 'acquisition', 'issue', 'Power', 'Ltd']",1
20100107,"['Life', 'hire', 'people']",1
20100108,"['SC', 'judge', 'recuses', 'hearing', 'Power', 'appeal', 'Dadri', 'plant']",0
20100108,"['Media', 'buys', 'assets', 'iLabs', 'UK']",0
20100108,"['Congmen', 'attack', 'outlets', 'across', 'Andhra']",0
20100108,"['sweetens', 'offer', 'LyondellBasell', '13.5', 'bn']",0
20100118,"['Dadri', 'land', 'issue', 'No', 'immediate', 'relief', 'Power']",0
20100208,"['India', 'course', 'self-reliance', 'energy', 'Kakodkar']",0
20100210,"['Media', 'seek', 'action', 'Fame']",1
20100226,"['Infra', 'consortium', 'bags', 'crore', 'Mumbai', 'sea-link', 'deal']",1
20100303,"['Budget', 'take', 'Sensex', '17K', 'level']",0
20100316,"['Comm', 'rings', '100', 'million', 'subscribers']",1
20100422,"['Fire', 'inside', 'Groupn', 'warehouse', 'loss', 'worth', 'crores']",1
20100429,"['Sensex', '123', 'points', 'banks', 'lead']",0
20100519,"['shuts', 'oil', 'gas', 'MA', 'field', 'due', 'cyclone']",0
20100524,"['stocks', 'Ambani', 'brothers', 'call', 'truce']",0
20100526,"['pack', 'stocks', 'red']",0
20100602,"['UAE', 'Etisalat', 'talks', 'buy', '25', 'stake', 'Communications']",0
20100603,"['revives', 'plan', 'build', 'chemical', 'plant']",1
20100610,"['Power', 'buy', 'two', 'Indonesian', 'coal', 'companies']",1
20100630,"['Republican', 'lawmaker', 'urges', 'Obama', 'reverse', 'decision']",1
20100702,"['RNRL', 'may', 'merge', 'Power']",0
20100705,"['Power', 'RNRL', 'merger', 'ratio']",0
20100708,"['Power', 'achieves', 'financial', 'closure', 'Krishnapatnam', 'UMPP']",0
20100709,"['Life', 'aims', 'double', 'market', 'share', 'years']",0
20100713,"['EGoM', 'may', 'meet', 'July', '27', 'decide', 'gas', 'Power']",1
20100719,"['Communications', 'adds', '2.8', 'million', 'users', 'June']",0
20100719,"['Communications', 'adds', '2.8', 'million', 'subscribers', 'June']",0
20100720,"['ups', 'ante', 'oil', 'min', 'refuses', 'obey', 'order']",1
20100730,"['MediaWorks', 'says', 'talks', 'Inox']",0
20100805,"['buy', '60', 'stake', 'US', 'shale-gas', 'venture']",0
20100809,"['Capital', 'Q1', 'net', 'profit', 'dips', '49', 'pc']",0
20100812,"['Power', 'seeks', 'shareholders', 'nod', '25', 'stake', 'sale']",0
20100817,"['boost', 'Indian', 'badminton']",0
20100818,"['Broadcast', 'sets', 'JV', 'CBS', 'TV', 'channels']",0
20100827,"['Capital', 'appoints', 'Kela', 'chief', 'investment', 'strategist']",0
20100901,"['likely', 'nominate', 'Nita', 'Ambani', 'EIH', 'board']",0
20100901,"['Industries', 'hikes', 'stake', 'EIH', '14.80']",0
20100903,"['Trent', 'shares', 'touch', 'all-time', 'high', 'Cap', 'deal']",0
20100906,"['Communications', 'GTL', 'call', 'tower', 'deal']",1
20100922,"['Sensex', 'rally', 'leaves', 'Industries', 'behind']",0
20100928,"['Retail', 'plans', ';', 'stores']",0
20101001,"['IGI', 'line', 'delay', 'subsidiary', 'fined']",1
20101001,"['ties', 'Tom', 'Hanks']",1
20101025,['Stadium'],1
20101116,"['2G', 'scam', 'Swan', 'Telecom', 'acted', 'front', 'Telecom']",0
20101119,"['Think', 'fly', 'drive', 'car', 'Mukesh']",0
20101126,"['Stir', 'IT', 'park', 'land']",1
20101203,"['Tight', 'security', 'around', 'stadium', 'view', 'India-NZ', 'ODI']",1
20101203,"['Cops', 'turn', 'Stadium', 'fortress', 'ahead', 'India-NZ', 'ODI']",1
20110104,"['Cap', 'arm', 'buys', '26', 'stake', 'ICEX']",1
20110105,"['executive', 'killed', 'girlfriend', 'brother']",1
20110107,"['Big', 'Bazaar', 'sell', 'vegetables', '40', 'cheaper']",0
20110110,"['Power', 'signs', 'agreement', 'NTPC']",0
20110113,"['Brands', 'slip', 'fashion', 'wear']",1
20110113,"['Brands', 'signs', 'licensing', 'agreement', 'Quicksilver']",1
20110113,"['expands', '3G', 'Punjab']",1
20110121,"['may', 'maintain', 'profit-growth', 'momentum']",1
20110209,"['MF', 'launches', 'Gold', 'Savings', 'Fund']",1
20110210,"['Got', '100', 'phone-tap', 'orders', 'per', 'day', 'Infocomm']",0
20110210,"['ADAG', 'says', 'victim', 'cartel']",0
20110214,"['Sweet', 'mix', 'self-reliance', 'eco-conservation']",1
20110214,"['Hefty', 'fine', 'trade', 'looms', 'Industries']",1
20110216,"['Webel', 'join', 'hands', 'Kolkata', 'The']",1
20110217,"['FII', 'selling', 'biggest', 'opportunity', 'investors', 'MF']",1
20110221,"['Industries', 'BP', 'ink', '7.2bn', 'oil', 'gas', 'deal']",0
20110222,"['Nokia', 'launches', 'Ovi', 'Store', 'Comm', 'India']",0
20110314,"['Infra', 'eyes', '10', 'highway', 'projects']",0
20110315,"['Nippon', 'Life', 'buys', '26', 'life']",1
20110316,"['Positive', 'Industries', 'Neil', 'Beveridge']",1
20110317,"['Communications', 'gets', ';', 'cr', 'first', 'tranche', 'China', 'Development', 'Bank']",0
20110318,"['shares', 'fall', '3.9', 'report', 'gas', 'output', 'may', 'drop']",0
20110404,"['CBI', 'charges', 'Telecom', 'three', 'executives', 'abetment', 'cheating']",0
20110407,"['GM', 'shot', 'dead', 'Jharkhand']",0
20110425,"['admits', 'gas', 'output', 'boost', 'problems']",0
20110506,"['We', 'investigating', 'Tata', 'CBI', 'tells', 'SC']",0
20110511,"['SC', 'clears', 'way', 'trial', 'key', 'officials']",0
20110520,"['GM', 'murder', 'arrest']",1
20110525,"['Ent', 'joins', 'hands', 'David', 'Linde']",0
20110531,"['Expect', 'fresh', 'triggers', 'market', '2-3', 'months', 'MF']",1
20110601,"['Capital', 'hire', '500', 'managers', '50', '000', 'insurance', 'agents']",1
20110603,"['Industries', 'shares', 'fall']",1
20110623,"['Infra', 'talks', 'stake', 'sale']",1
20110630,"['Engineers', 'yet', 'locate', 'fault', 'power', 'plant']",1
20110701,"['Self-reliance', 'needed', 'defence', 'Saraswat']",1
20110704,"['Retail', 'rejig', 'Ex-Walmart', 'China', 'execs', 'join', 'CEO', 'COO']",0
20110704,"['Retail', 'poaches', 'Walmart', 'execs', 'head', 'value', 'format']",0
20110705,"['ET', 'How', 'reshuffle', 'cost', 'Industries', 'dear']",0
20110708,"['holds', 'blood', 'donation', 'camps']",0
20110713,"['Industries', 'taking', 'Aircel']",1
20110722,"['Infra', 'comes', 'RTI', 'Act', 'rules', 'SIC']",1
20110725,"['Power', 'set', 'get', '625m', 'loan', 'US', 'Exim', 'Bank']",1
20110725,"['Industries', 'Q1', 'net', '17']",1
20110726,"['Analysts', 'Call', 'What', 'Industries']",0
20110803,"['Infra', 'wins', 'deal', '25', 'yrs']",0
20110809,"['gets', 'approval', '7.2', 'billion', 'BP', 'deal']",0
20110810,"['2G', 'scam', 'denies', 'holding', 'equity', 'Swan', 'Telecom']",1
20110811,"['Telecom', 'denies', 'breaching', 'telecom', 'guidelines']",0
20110817,"['Coal', 'India', 'overtakes', 'Industries', 'valuable', 'company']",1
20110817,"['ET', 'Housewives', 'sell', 'retail', 'ware']",1
20110823,"['Mukesh', 'Ambani-led', 'Industries', 'regains', 'country', 'most-valued', 'firm', 'status', 'relegating', 'Coal', 'India', 'second', 'position']",1
20110823,"['ET', 'Industries', 'Analysts', 'retain', 'buy', 'rating']",1
20110826,"['2G', 'scam', 'ADAG', 'honchos', 'move', 'SC', 'bail']",0
20110829,"['Industries', 'overtakes', 'ONGC', 'most-valued', 'company']",1
20110902,"['Nippon', 'Life', 'may', 'buy', 'Cap']",1
20110902,"['Anil', 'Ambani-led', 'Group', 'stocks', 'surge', 'pc']",1
20110907,"['Overreliance', 'nature', 'bounty', 'spells', 'doom', 'Teesta', 'treaty']",1
20110907,"['Review', '3G', 'Tab', 'Android']",1
20110909,"['violated', 'govt', 'contract', 'terms', 'CAG']",0
20110909,"['Industries', 'Ltd', 'violated', 'govt', 'contract', 'terms', 'CAG']",0
20110920,"['Blackstone', 'Carlyle', 'joint', 'bid', 'Infratel']",1
20110930,"['Capital', 'gets', 'RBI', 'nod', 'sell', 'stake', 'Life']",1
20111010,"['Industries', 'sign', 'deal', 'Disney', 'UTV']",1
20111024,"['2G', 'scam', 'case', 'Telecom', 'moves', 'HC', 'charges']",1
20111025,"['Telecom', 'moves', 'HC', 'seeking', 'quashing', 'charges', '2G', 'case']",1
20111101,"['Telecom', 'seeks', 'quashing', 'charges', '2G', 'scam']",0
20111103,"['Kenneth', 'Cole', 'partners', 'open', '25', 'India', 'stores']",1
20111114,"['Self-reliance', 'training', 'check', 'women', 'trafficking']",1
20111116,"['denies', 'Mallya-owned', 'Kingfisher', 'stake-buy', 'talks', 'report']",0
20111202,"['Industriesamp39', '52', 'bn', 'investment', 'KG', 'D6', 'block', 'rejected']",1
20111208,"['wants', 'party', 'Naidu', 'assets', 'case']",0
20111214,"['Downside', 'seems', 'limited', 'Indian', 'markets', 'MF']",1
20111223,"['Infra', 'ready', 'infuse', 'equity', '520', 'crore', 'Discoms']",1
20111229,"['Ambanis', 'avoid', 'business', 'stocks', 'tank']",0
20120105,"['gas', 'output', 'dips', '39', 'mmcmd']",0
20120107,"['Spotlight', 'stocks', 'volatile', 'trade']",0
20120116,"['Singapore', 'govt', 'buys', 'Industries']",0
20120117,"['2G', 'scam', 'ADAG', 'exec', 'suffers', 'court']",1
20120120,"['Industries', 'earnings', 'feel', 'margin', 'pressure']",1
20120123,"['Energy', 'pay', 'bill']",0
20120124,"['Armed', 'men', 'steal', '1.5L', 'store']",1
20120124,"['Industries', '2.1', 'bn', 'share', 'buyback', 'open', 'February']",1
20120202,"['2G', 'case', 'Infra', 'official', 'denies', 'giving', 'info', 'CBI']",1
20120202,"['Not', 'affected', 'SC', '2G', 'judgement', 'licences', 'issued', '2001', 'prior', 'Communications']",1
20120203,"['workers', 'go', 'strike', 'cellphone', 'ban']",0
20120207,"['Strike', 'continues', 'Industries', 'Naroda', 'plant']",1
20120208,"['Infra', 'officials', 'directors', 'Swan', 'Tiger', 'Traders', '2G', 'witness']",1
20120209,"['Swan', 'firms', 'incorporated', 'Infra', 'officials']",0
20120213,"['Rahul', 'UP', 'risk', 'worth', 'taking', 'Mani', 'Shankar', 'Aiyar']",0
20120223,"['TDSAT', 'serves', 'notice', 'Etisalat', 'DB', 'Infratel', ';', '200', 'crore', 'dues']",0
20120227,"['DreamWorks', 'film', 'bags', 'Oscar']",0
20120303,"['give', 'back', 'SEZ', 'land', 'govt', 'CM']",0
20120305,"['CAG', 'softens', 'stand', 'Power', 'gains']",0
20120306,"['Jaypee', 'Group', 'stocks', 'focus', 'amid', 'UP', 'results']",0
20120312,"['Communications', 'unveils', 'CDMA', 'tablet', '12', '999']",1
20120321,"['arm', 'told', 'pay', '400', 'cr', 'fine']",1
20120411,"['Communications', 'plans', 'list', 'undersea', 'cable', 'arm']",0
20120412,"['4G', 'services', 'Bharti', 'Airtel', 'vs', 'Industries']",1
20120416,"['US', 'Exim', 'fund', 'Power', 'solar', 'expansion']",0
20120417,"['US', 'Exim', 'Bank', 'fund', 'Power', 'solar', 'expansion']",1
20120420,"['Brain', 'dead', 'Industries', 'Ltd', 'executive', 'organs', 'donated', 'people']",0
20120423,"['Securities', 'Atom', 'Technologies', 'team', 'online', 'payments']",1
20120508,"['Industries', 'says', 'unexpected', 'geology', 'shrank', 'KG-D6', 'output', 'oil', 'ministry', 'unconvinced']",0
20120511,"['Industries', 'buys', '1.2k', 'cr', 'bank', 'stocks', 'FY12']",0
20120515,"['Industries', 'numero', 'uno', 'loses', '10', 'm-cap', 'month']",0
20120518,"['Power', 'Ltd', 'seeks', 'CAG', 'rewrite', 'Sasan', 'coal', 'gains']",1
20120522,"['Big', 'funds', 'like', 'HDFC', 'Mutual', 'Asset', 'Management', 'weather', 'storm', 'post', '5-22', 'rise', 'profit']",1
20120528,"['Industries', 'proposes', 'new', 'plan', 'develop', 'D-6', 'block']",1
20120528,"['Industries', 'moves', 'Bombay', 'High', 'Court', 'new', 'consent', 'order', 'rules']",1
20120529,"['Oil', 'India', 'talks', 'buy', 'Gas', 'Transportation', 'Infrastructure']",1
20120601,"['Power', 'Shell', 'build', 'LNG', 'terminal']",0
20120604,"['Brands', 'Brooks', 'Brothers', 'ink', 'pact']",0
20120607,"['KG-D6', 'fields', 'CBI', 'seeks', 'attorney', 'general', 'opinion', 'case', 'Industries']",1
20120607,"['invest', '18', 'billion', 'India', 'double', 'operating', 'profit', 'next', '4-5', 'years', 'Mukesh', 'Ambani']",1
20120607,"['invest', '18', 'billion', 'India', 'double', 'profit', '4-5', 'years', 'Mukesh']",1
20120607,"['Retail', 'aims', 'clock', '50', 'crore', 'revenue', '3-4', 'years']",1
20120608,"['Industries', 'Limited', 'plans', 'lakh', 'crore', 'investments']",1
20120608,"['RIL', 'may', 'find', 'difficult', 'keep', 'big-bang', 'investment', 'promises', 'AGM']",1
20120608,"['Industries', 'invest', 'lakh', 'crore', 'years', 'double', 'profit']",1
20120608,"['Group', 'come', 'hotel', 'mall', 'hospital', 'Indore']",1
20120612,"['Barring', 'Mutual', 'Fund', 'MFs', 'fail', 'cast', 'ballot', 'crucial', 'resolutions']",0
20120613,"['Delhi', 'Electricity', 'Regulatory', 'Commission', 'raps', 'discoms']",0
20120614,"['Sebi', 'nod', 'Nippon', 'Life', '26', 'stake', 'buy', 'Mutual', 'Fund']",0
20120615,"['Capital', 'buys', 'stake', 'Grover', 'Vineyards']",1
20120627,"['synchronizes', '300MW', 'unit', 'Butibori', 'plant']",1
20120627,"['Power', 'plant', 'kicks']",1
20120710,"['Retail', 'enters', 'back-end', 'joint', 'venture', 'Sisters', 'Food', 'Group']",1
20120711,"['Tata', 'join', 'retail', 'rush', 'build', 'malls']",0
20120713,"['bring', 'UK', 'fashion', 'brand', 'Superdry']",0
20120716,"['Infrastructure', 'hits', 'back', 'claims', 'DMRC', 'put', 'commuters', 'risk']",0
20120718,"['Tihar', 'Jail', 'talks', 'Retail', 'Spencer', 'Vishal', 'Retail', 'sell', 'TJ', 'products']",0
20120720,"['Industries', 'exits', 'Iraq', 'sells', 'oil', 'blocks', 'Chevron']",0
20120720,"['Margins-hit', 'Industries', 'likely', 'put', 'modest', 'Q1', 'show']",0
20120806,"['Industries', 'agrees', 'share', 'KG-D6', 'accounts', 'CAG']",1
20120806,"['Infra', 'Salem', 'Ulundurpet', 'road', 'project', 'operational']",1
20120806,"['lifts', 'markets', 'Sensex', 'closes', '215', 'points']",1
20120807,"['Industries', 'Chidambaram', 'power', 'market', 'rally']",1
20120814,"['Quiksilver', 'seeks', 'joint', 'venture']",1
20120821,"['Globalcom', 'install', '100G', 'internet', 'network']",0
20120823,"['How', 'Rob', 'Cissell', 'aims', 'make', 'Retail', '40', '000', 'crore', 'powerhouse']",0
20120824,"['AP', 'rules', 'patch-up', 'Power', 'arm']",0
20120829,"['ET', 'build', 'flagship', 'mall', 'South', 'Delhi']",1
20120904,"['Power', 'starts', 'Sasan', 'mines']",1
20120907,"['Infrastructure', 'plans', 'exit', 'non-metro', 'airport', 'business']",1
20120912,"['Infrastructure', 'equity', 'Delhi', 'Airport', 'Metro', 'near-zero', 'co', 'transfers', '65', 'stake', 'trust']",1
20120917,"['Power', 'connects', 'Sasan', 'ultra', 'mega', 'power', 'plant', 'national', 'grid']",1
20120917,"['Infrastructure', 'enters', 'cement', 'market', 'Cement', 'brand']",1
20120918,"['Cement', 'awaiting', 'forest', 'nod', 'Mukutban', 'plant']",0
20120921,"['Communications', 'hikes', 'calling', 'rates', '25', 'rivals', 'may', 'follow', 'suit']",1
20120921,"['Communications', 'hikes', 'call', 'rates', '25', 'others', 'may', 'follow', 'suit']",1
20120924,"['Industries', 'BP', 'surrender', 'two', 'blocks', 'bad', 'outlook']",1
20121003,"['Capital', 'plans', '1k', 'crore', 'realty', 'focused', 'fund']",1
20121004,"['Mumbai', 'Metropolitan', 'Region', 'Development', 'Authority', 'Infrastructure', 'clash', 'course', 'second', 'Metro', 'rail']",1
20121004,"['Industries', 'The', 'process', 'gas', 'price', 'increase', 'makes', 'Goldman', 'Sachs', 'bullish']",1
20121012,"['School', 'show', 'way', 'energy', 'self-reliance', 'Kerala']",1
20121015,"['Communications', 'teams', 'WhatsApp', 'India']",1
20121016,"['Industries', 'ramp', 'refining', 'capacity']",1
20121017,"['Most', 'foreign', 'brokers', 'retain', 'Industries', 'ratings', 'play', 'safe']",0
20121030,"['Government', 'nod', 'KG-D6', 'plan', 'lift', 'Industries', 'fortunes', 'Moody']",0
20121031,"['forced', 'govt', 'hand', 'Reddy', 'Sharad']",0
20121101,"['favourite', 'group', 'BJP', 'Congress', 'Kejriwal', 'says']",1
20121109,"['CIC', 'seeks', 'Petroleum', 'insider', 'probe', 'details']",1
20121112,"['Bharti', 'Airtel', 'shuts', 'network', 'SMSes', 'subscribers', 'Aircel', 'Communications']",0
20121116,"['MF', 'sells', 'shares', 'Take', 'Solutions', '10.8', 'crore']",1
20121123,"['Power', 'Tilaiya', 'Project', 'exempted', 'land', 'compensation']",1
20121126,"['Let', 'international', 'experts', 'review', 'output', 'Industries']",1
20121126,"['merger', 'Plea', 'wants', 'order', 'set', 'aside']",1
20121203,"['Industries', 'set', 'launch', 'devices', 'bring', '4G', 'closer', 'masses']",0
20121205,"['install', 'compressor', 'D6', 'agrees', 'CAG', 'audit', 'Oil', 'ministry']",1
20130102,"['Power', 'starts', 'second', '300-mw', 'unit', 'Butibori', 'unit']",1
20130110,"['Fear', 'Infra', 'exit', 'Haryana', 'highway', 'project', 'looms', 'large']",0
20130118,"['ET', 'generation', 'behind', '4G', 'services']",1
20130118,"['Industries', 'generation', 'behind', '4G']",1
20130121,"['Industries', 'bring', 'retail', 'companies', 'one', 'unit']",1
20130122,"['Dhawan', 'Saxena', 'take', 'DY', 'Patil', 'T20', 'quarters']",0
20130122,"['Retail', 'aggressively', 'grow', 'cash', 'carry', 'format']",0
20130124,"['Pathan', 'blast', 'takes', 'One', 'victory']",0
20130125,"['Communications', 'talks', 'domestic', 'lenders', 'raise', '500', 'crore']",0
20130129,"['Infrastructure', 'race', 'build', 'elevated', 'rail', 'corridor']",0
20130207,"['Communications', 'gets', 'stay', 'order', 'one-time', 'licence', 'fee']",0
20130211,"['Ericsson', 'bags', 'billion', 'order', 'Communications']",1
20130213,"['Arvind', 'strikes', 'deal', 'unit', 'open', 'Ed', 'Hardy', 'stores', 'India']",1
20130220,"['Tata', 'Group', 'Power', 'GMR', 'urge', 'Jyotiraditya', 'Scindia', 'fix', 'snags']",1
20130308,"['4G', 'spectrum', 'No', 'undue', 'benefits', 'Mukesh', 'Ambani', 'Industries', 'says', 'Kapil', 'Sibal']",1
20130312,"['Power', 'kick', 'starts', 'Sasan', 'project']",0
20130314,"['Batelco', 'eyes', 'Globalcom', 'stake']",1
20130314,"['Foundation', 'identifies', 'Modasa', 'Jasdan', 'take', 'BIJ', 'initiative', 'forward']",1
20130315,"['Miss', 'India', 'finalists', 'visit', 'Digital']",1
20130318,"['Group', 'DLF', 'top', 'wealth', 'destroyers', 'list']",0
20130403,"['stocks', 'gain', '20']",1
20130404,"['RIL', 'invests', '800cr', 'Anil', 'Ambani', 'Mutual', 'Fund']",0
20130405,"['RIL', 'invests', '800', 'crore', 'Mutual', 'Fund']",1
20130405,"['Power', 'switches', 'Sasan', 'project']",1
20130408,"['communications', 'sell', 'arm', 'Batelco', ';', 'crore']",1
20130417,"['ropes', 'Kapsons', 'roll', 'London', 'Fog']",0
20130417,"['Retail', 'crosses', '10', 'sales', 'mark']",0
20130422,"['Stuck', 'self-reliance', 'mantra']",1
20130423,"['Stuck', 'self-reliance', 'mantra']",1
20130425,"['Stuck', 'self-reliance', 'mantra']",1
20130426,"['Stuck', 'self-reliance', 'mantra']",0
20130430,"['Communications', 'joins', 'hands', 'Aircel', 'cut', 'capital', 'expenditure']",0
20130506,"['Comm', 'raises', 'call', 'tariff', '20']",1
20130511,"['Relief', 'low-end', 'consumers', 'Infrastructure']",0
20130523,"['Life', 'Insurance', 'files', '172', 'fraud', 'calls']",0
20130523,"['Govt', 'continue', 'buying', 'gas-based', 'power']",0
20130529,"['There', 'dossiers', 'saying', 'Swan', 'owned', 'Communications', 'Niira', 'Radia', 'tells', 'court']",1
20130603,"['Ex-MTN', 'CEO', 'looms', 'large', 'Communications', 'deal']",0
20130607,"['4G', 'launch', 'put', 'next', 'year']",0
20130611,"['Kolkata', 'Municipal', 'Corporation', 'gives', 'nod', '4G', 'Kolkata']",0
20130612,"['Communication', 'tower', 'deal', 'fails', 'impress']",1
20130621,"['Capital', 'becomes', 'first', 'company', 'suspend', 'gold', 'sales']",0
20130701,"['Communications', 'clears', 'debt', ';', 'crore']",1
20130708,"['casino', 'income', 'exposes', 'faulty', 'policies', 'Aam', 'Admi', 'Aurat', 'Against', 'Gambling']",0
20130708,"['Communications', 'spin', 'real', 'estate']",0
20130719,"['3G', 'tariff', 'war', 'offing', 'Communications', 'halves', 'rates']",1
20130719,"['IMG-Reliance', 'look', 'compromise', 'I-League', 'clubs']",1
20130722,"['2G', 'Telecom', 'moves', 'SC', 'summoning', 'Anil', 'Tina', 'Ambani', 'witnesses']",0
20130723,"['Communications', 'Tata', 'Tele', 'ink', '2G', 'intra-circle', 'roaming', 'arrangement']",1
20130724,"['IMG-Reliance', 'turns', 'early', 'meeting', 'I-League', 'clubs']",0
20130725,"['2G', 'trial', 'ADAG', 'official', 'pulled', 'signalling', 'witness', 'court']",0
20130729,"['IMG-Reliance', 'players', 'train', 'Mumbai']",0
20130730,"['2G', 'scam', 'case', 'says', 'court', 'prejudiced']",0
20130730,"['Telecom', 'pans', 'court', 'summon', 'Ambanis']",0
20130730,"['Tata', 'India', 'top', 'brand', 'followed', 'Airtel']",0
20130805,"['Infra', 'bags', 'Bihar', '185', 'crore', 'IT', 'project']",1
20130806,"['prepares', 'roll', '4G', 'Kolkata']",0
20130806,"['Powerr', 'seeks', 'tariff', 'hike', 'UMPPs']",0
20130806,"['Jio', 'gets', 'DoT', 'nod', 'test', '4G', 'messaging']",0
20130808,"['Govt', 'hands', 'land', 'letter', 'Cement']",0
20130812,"['IRDA', 'norms', 'bank', 'tie-ups', 'help', 'insurers', 'Life']",1
20130812,"['RCom', 'Jio', 'ink', 'fibre', 'optic', 'sharing', 'deal', 'Source']",1
20130814,"['keen', 'set', 'aerospace', 'unit', 'city']",1
20130816,"['Industries', 'explore', 'investment', 'opportunities', 'Iraqi', 'oil', 'fields']",0
20130820,"['Communications', 'bets', 'big', 'data', 'growth']",0
20130821,"['IMG-Reliance', 'meet', 'clubs', 'Mumbai']",1
20130823,"['Jio', 'Infocomm', 'applies', 'unified', 'licence']",1
20130827,"['Capital', 'list', 'proposed', 'bank', 'three', 'years', 'Anil', 'Ambani']",0
20130829,"['Industries', 'wins', 'approval', '3.18bn', 'plan', 'R-Series', 'gas', 'field']",1
20130903,"['Salem-Ulundurpet', 'highway', 'widened', 'Group']",1
20130905,"['Big', 'seeks', 'protection', 'screening']",1
20130906,"['Wo', 'drill', 'wells', 'Industries', 'Ltd', 'SC']",1
20130906,"['Communications', 'pass', 'input', 'costs', 'customers']",1
20130906,"['Slowdown', 'Blues', 'Brands', 'like', 'Reebok', 'UCB', 'Trends', 'KFC', 'desert', 'high', 'streets']",1
20130911,"['Priyanka', 'Chopra', 'launches', 'special', 'issue', 'Femina', 'Digital', 'store', 'Mumbai']",0
20130911,"['Jio', 'Airtel', 'Vodafone', 'bid', 'aggressively', 'spectrum']",0
20131011,"['Mukesh', 'Ambani-promoted', 'Jio', 'gets', 'DoT', 'nod', 'Universal', 'Telecom', 'Licence']",1
20131014,"['Industries', 'net', 'may', 'rise', '2.7', 'per', 'cent', 'weak', 'refining', 'margins']",1
20131015,"['Jio', 'gets', 'licence', 'Singapore']",1
20131015,"['Jio', 'offer', 'fixed', 'wireless', 'internet', 'services']",1
20131021,"['Retail', 'plans', 'enter', 'e-commerce', 'space', 'compete', 'Amazon', 'ebay']",1
20131021,"['Retail', 'plans', 'enter', 'e-commerce', 'rival', 'Amazon', 'eBay']",1
20131023,"['invest', 'petrochemicals', 'agro', 'foods', 'Punjab']",0
20131030,"['CM', 'moved', 'supplement', 'power', 'plant']",0
